Stride;Time (mm:ss);Duration;Strike power;Gait;Speed;Max. height;Length;Hand;Lateral balance;Longitudinal balance;Energy;BPM
3389;1774.44;470 ms;5 G;canter;403 m/min;12 cm;3.16 m;S;-4.1 º (L);9.7 º (B);1272.09;
3390;1774.86;420 ms;5.5 G;canter;385 m/min;13 cm;2.7 m;S;-4.5 º (L);4.8 º (B);1988.81;
3391;1776.04;130 ms;8.4 G;canter;290 m/min;9 cm;0.63 m;L;-10.7 º (L);-27.9 º (F);1361.13;
3392;1776.84;800 ms;3.3 G;canter;288 m/min;17 cm;3.84 m;S;-9.4 º (L);0.7 º (B);2389.87;
3393;1777.37;530 ms;3.1 G;canter;339 m/min;15 cm;3 m;L;-8.6 º (L);7.8 º (B);1143.65;
3394;1777.87;500 ms;3.3 G;canter;355 m/min;12 cm;2.96 m;S;-2.8 º (L);6.9 º (B);1059.66;
3395;1778.28;410 ms;4.9 G;canter;327 m/min;11 cm;2.23 m;S;1.6 º (R);2.4 º (B);2171.99;
3396;1779.26;980 ms;10 G;canter;296 m/min;32 cm;4.83 m;S;0.8 º (R);12.7 º (B);4269.29;
3397;1779.8;540 ms;1.9 G;canter;235 m/min;9 cm;2.12 m;R;2.5 º (R);0.5 º (B);513.14;
3398;1780.42;620 ms;2 G;canter;267 m/min;12 cm;2.76 m;S;1.8 º (R);1.8 º (B);1103.34;
3399;1780.8;380 ms;2.2 G;canter;295 m/min;4 cm;1.87 m;L;-3.9 º (L);5.9 º (B);1254.23;
3400;1781.42;620 ms;1.8 G;canter;244 m/min;18 cm;2.52 m;L;-6.9 º (L);15.1 º (B);934.84;
3401;1782.82;310 ms;1.4 G;canter;288 m/min;3 cm;1.49 m;S;1.9 º (R);-17.3 º (F);503.08;
3402;1783.42;600 ms;1.9 G;canter;222 m/min;8 cm;2.22 m;S;0 º ;-1.7 º (F);418.04;
3403;1784.01;590 ms;1.7 G;canter;304 m/min;9 cm;2.99 m;L;-2.3 º (L);-10.4 º (F);745.4;
3404;1784.49;480 ms;4 G;canter;406 m/min;8 cm;3.24 m;L;-1.4 º (L);-16 º (F);678.26;
3405;1785.06;570 ms;6.2 G;canter;450 m/min;15 cm;4.27 m;S;-2.6 º (L);-10.2 º (F);2623.92;
3406;1785.57;510 ms;5.5 G;canter;548 m/min;14 cm;4.66 m;S;0.7 º (R);-7.6 º (F);2770.44;
3407;1786.03;460 ms;5.3 G;canter;613 m/min;12 cm;4.7 m;R;3.4 º (R);-7.4 º (F);2850.81;
3408;1786.53;500 ms;7.1 G;canter;594 m/min;13 cm;4.95 m;S;0.7 º (R);-5.5 º (F);3917.22;
3409;1787.07;540 ms;3.2 G;canter;521 m/min;12 cm;4.69 m;S;-2.2 º (L);1 º (B);1776.03;
3410;1787.58;510 ms;2.2 G;canter;503 m/min;5 cm;4.27 m;L;-6.1 º (L);-3.3 º (F);1159.93;
3411;1788.13;550 ms;2.9 G;canter;530 m/min;9 cm;4.86 m;L;-10.5 º (L);-9.6 º (F);1435.8;
3412;1788.65;520 ms;5.3 G;canter;556 m/min;17 cm;4.81 m;L;-8.3 º (L);-8.9 º (F);3255.49;
3413;1789.18;530 ms;2.9 G;canter;578 m/min;12 cm;5.11 m;S;-2.8 º (L);-3.4 º (F);2148.7;
3414;1789.65;470 ms;2.4 G;canter;555 m/min;6 cm;4.35 m;S;0.7 º (R);-11.2 º (F);805.4;
3415;1790.23;580 ms;5 G;canter;568 m/min;12 cm;5.49 m;S;-2.4 º (L);-10.4 º (F);2746.74;
3416;1790.71;480 ms;3.6 G;canter;606 m/min;10 cm;4.85 m;L;-4.2 º (L);-9.3 º (F);1443.57;
3417;1791.22;510 ms;10.7 G;canter;604 m/min;12 cm;5.13 m;L;-4.5 º (L);-3.3 º (F);4296.45;
3418;1791.62;400 ms;4.6 G;canter;646 m/min;10 cm;4.31 m;L;-2 º (L);-1.3 º (F);2042.83;
3419;1792.15;530 ms;3.2 G;canter;614 m/min;8 cm;5.43 m;S;-1.5 º (L);2.7 º (B);2262.8;
3420;1792.65;500 ms;3.6 G;canter;555 m/min;8 cm;4.63 m;S;-1.3 º (L);-1.1 º (F);1605.87;
3421;1793.25;600 ms;3.5 G;canter;529 m/min;10 cm;5.29 m;L;-1.5 º (L);-2.7 º (F);1872.72;
3422;1793.78;530 ms;4.3 G;canter;511 m/min;9 cm;4.51 m;S;0.3 º (R);-8.5 º (F);1194.3;
3423;1794.34;560 ms;5.5 G;canter;537 m/min;16 cm;5.01 m;S;2.9 º (R);-12.3 º (F);2563.15;
3424;1794.9;560 ms;5.1 G;canter;513 m/min;17 cm;4.78 m;S;-0.6 º (L);-11.8 º (F);2371.37;
3425;1795.41;510 ms;3.6 G;canter;515 m/min;14 cm;4.38 m;S;0.4 º (R);-11.7 º (F);2413.01;
3426;1795.92;510 ms;8.2 G;canter;532 m/min;13 cm;4.52 m;S;2.4 º (R);-9.4 º (F);2474.92;
3427;1796.42;500 ms;6.8 G;canter;548 m/min;14 cm;4.57 m;S;-1.7 º (L);-5.9 º (F);3311.4;
3428;1796.91;490 ms;6 G;canter;529 m/min;14 cm;4.32 m;L;-6.5 º (L);-0.6 º (F);3403.51;
3429;1797.44;530 ms;2.1 G;canter;516 m/min;10 cm;4.56 m;L;-6.2 º (L);1.2 º (B);1423.14;
3430;1797.99;550 ms;4.1 G;canter;543 m/min;7 cm;4.97 m;L;-3.8 º (L);-8 º (F);1572.01;
3431;1798.53;540 ms;6.6 G;canter;592 m/min;14 cm;5.33 m;L;-5.6 º (L);-10.1 º (F);3284.89;
3432;1799.01;480 ms;6.6 G;canter;629 m/min;11 cm;5.03 m;L;-5.5 º (L);-8.9 º (F);2780.64;
3433;1799.44;430 ms;6.4 G;canter;672 m/min;11 cm;4.82 m;S;-2.2 º (L);-7.8 º (F);2751.59;
3434;1799.96;520 ms;5.7 G;canter;597 m/min;13 cm;5.17 m;S;-1.7 º (L);3.5 º (B);4561.06;
3435;1800.44;480 ms;2.7 G;canter;523 m/min;10 cm;4.18 m;S;-0.8 º (L);6.7 º (B);1757.58;
3436;1801;560 ms;2.6 G;canter;503 m/min;8 cm;4.7 m;S;6.1 º (R);3.5 º (B);1643.92;
3437;1801.58;580 ms;3.6 G;canter;446 m/min;12 cm;4.31 m;R;13.2 º (R);-3.2 º (F);1390.93;
3438;1802.07;490 ms;3.7 G;canter;382 m/min;11 cm;3.12 m;R;12.2 º (R);-4.2 º (F);1222.08;
3439;1802.7;630 ms;4.5 G;canter;360 m/min;13 cm;3.78 m;S;3.9 º (R);-5.1 º (F);1866.6;
3440;1803.13;430 ms;3.2 G;canter;434 m/min;10 cm;3.11 m;L;-2.3 º (L);-10 º (F);991.97;
3441;1803.69;560 ms;4 G;canter;474 m/min;17 cm;4.43 m;S;0 º (L);-7.7 º (F);3001.09;
3442;1804.19;500 ms;4.5 G;canter;519 m/min;9 cm;4.32 m;S;2.1 º (R);-9.7 º (F);2366.74;
3443;1804.72;530 ms;5 G;canter;555 m/min;14 cm;4.91 m;R;4.6 º (R);-8.4 º (F);2857.39;
3444;1805.25;530 ms;4.6 G;canter;557 m/min;13 cm;4.92 m;R;6.7 º (R);-7.3 º (F);3524.27;
3445;1805.74;490 ms;4 G;canter;555 m/min;11 cm;4.54 m;R;7.3 º (R);-5.6 º (F);1814.63;
3446;1806.28;540 ms;4.9 G;canter;549 m/min;15 cm;4.94 m;R;6.4 º (R);-5.1 º (F);2745.32;
3447;1806.83;550 ms;4 G;canter;585 m/min;16 cm;5.36 m;S;-1.1 º (L);-6.7 º (F);2709.13;
3448;1807.35;520 ms;8.7 G;canter;570 m/min;12 cm;4.94 m;L;-6.8 º (L);-7.8 º (F);2046.96;
3449;1807.84;490 ms;6.7 G;canter;536 m/min;11 cm;4.38 m;L;-8 º (L);-4.6 º (F);2104.89;
3450;1808.35;510 ms;5.6 G;canter;547 m/min;13 cm;4.65 m;L;-11.3 º (L);-3.4 º (F);2582.32;
3451;1808.9;550 ms;3.9 G;canter;543 m/min;12 cm;4.98 m;L;-8.7 º (L);-3.9 º (F);2090.21;
3452;1809.42;520 ms;5.1 G;canter;563 m/min;12 cm;4.88 m;S;-1.4 º (L);-6.7 º (F);2533.82;
3453;1809.89;470 ms;3.8 G;canter;572 m/min;10 cm;4.48 m;R;4.1 º (R);-4.9 º (F);1706.74;
3454;1810.45;560 ms;5.3 G;canter;541 m/min;13 cm;5.05 m;R;3.5 º (R);-0.3 º (F);2825.96;
3455;1810.96;510 ms;4.3 G;canter;531 m/min;13 cm;4.52 m;S;1.4 º (R);-2.4 º (F);1809.2;
3456;1811.53;570 ms;6.2 G;canter;513 m/min;11 cm;4.87 m;S;-0.5 º (L);-4.2 º (F);2260.48;
3457;1812.02;490 ms;4.2 G;canter;558 m/min;9 cm;4.56 m;S;0 º (L);-7.1 º (F);1375.24;
3458;1812.58;560 ms;8.1 G;canter;573 m/min;14 cm;5.35 m;S;2.2 º (R);-5 º (F);3757.35;
3459;1813.1;520 ms;5.9 G;canter;513 m/min;11 cm;4.44 m;R;4.4 º (R);-1.7 º (F);2304.1;
3460;1813.59;490 ms;4 G;canter;511 m/min;9 cm;4.17 m;R;3 º (R);-2.4 º (F);1347.98;
3461;1814.1;510 ms;6 G;canter;490 m/min;13 cm;4.17 m;S;0.7 º (R);1.7 º (B);3208.53;
3462;1814.61;510 ms;5.2 G;canter;498 m/min;13 cm;4.23 m;S;-1.3 º (L);1.5 º (B);1967.81;
3463;1815.19;580 ms;5.5 G;canter;489 m/min;18 cm;4.73 m;R;5.7 º (R);-1.5 º (F);2404.19;
3464;1815.78;590 ms;5 G;canter;447 m/min;17 cm;4.4 m;R;8.4 º (R);-4.8 º (F);2104.05;
3465;1816.31;530 ms;3.7 G;canter;465 m/min;9 cm;4.1 m;R;6 º (R);-11.1 º (F);1296.95;
3466;1816.87;560 ms;5.3 G;canter;497 m/min;17 cm;4.64 m;S;0.1 º (R);-8.8 º (F);2868.88;
3467;1817.42;550 ms;4.7 G;canter;514 m/min;15 cm;4.71 m;L;-2.3 º (L);-8.3 º (F);2538.8;
3468;1817.94;520 ms;3.4 G;canter;513 m/min;15 cm;4.45 m;L;-3.7 º (L);-8.1 º (F);2267.93;
3469;1818.48;540 ms;5.8 G;canter;525 m/min;13 cm;4.72 m;L;-8.6 º (L);-5.6 º (F);2925.33;
3470;1819.04;560 ms;4.3 G;canter;541 m/min;16 cm;5.05 m;S;-4.6 º (L);-1.7 º (F);2398.14;
3471;1819.49;450 ms;2.5 G;canter;525 m/min;8 cm;3.94 m;R;3.1 º (R);-1.6 º (F);1095.26;
3472;1820.07;580 ms;3.6 G;canter;463 m/min;18 cm;4.47 m;S;0.5 º (R);5.4 º (B);2541.17;
3473;1820.59;520 ms;3.4 G;canter;432 m/min;14 cm;3.75 m;S;-2 º (L);5.6 º (B);1211.93;
3474;1821.07;480 ms;3.7 G;canter;409 m/min;12 cm;3.27 m;R;4.1 º (R);4.1 º (B);1472.18;
3475;1821.5;430 ms;3.7 G;canter;403 m/min;7 cm;2.89 m;S;-2.3 º (L);-4.9 º (F);1014.8;
3476;1822.96;280 ms;3.1 G;canter;417 m/min;3 cm;1.95 m;S;-2.8 º (L);-6.6 º (F);608.04;
3477;1823.48;520 ms;2.3 G;canter;389 m/min;11 cm;3.37 m;S;-3.4 º (L);-3.9 º (F);1057.61;
3478;1824.04;560 ms;4.1 G;canter;447 m/min;18 cm;4.18 m;R;3 º (R);-1.9 º (F);2128.28;
3479;1824.63;590 ms;5.2 G;canter;455 m/min;18 cm;4.47 m;R;7.3 º (R);0.1 º (B);2576.13;
3480;1825.09;460 ms;2.3 G;canter;448 m/min;12 cm;3.43 m;R;6.7 º (R);6.8 º (B);773.09;
3481;1825.51;420 ms;5.3 G;canter;393 m/min;10 cm;2.75 m;R;6.3 º (R);3 º (B);1452.08;
3482;1826.45;30 ms;4.4 G;canter;281 m/min;1 cm;0.14 m;R;6.4 º (R);-30.3 º (F);492.72;
3483;1827.05;600 ms;5.6 G;canter;337 m/min;11 cm;3.37 m;R;3.9 º (R);-14 º (F);1488.46;
3484;1827.49;440 ms;2.8 G;canter;375 m/min;7 cm;2.75 m;R;2.4 º (R);-5.6 º (F);705.81;
3485;1828.17;680 ms;3.4 G;canter;368 m/min;19 cm;4.18 m;S;-0.1 º (L);-2.4 º (F);2103.59;
3486;1828.58;410 ms;2.6 G;canter;401 m/min;7 cm;2.74 m;L;-5 º (L);-1.6 º (F);1012.4;
3487;1829.19;610 ms;4.1 G;canter;431 m/min;18 cm;4.38 m;S;0.5 º (R);1 º (B);2802.04;
3488;1829.76;570 ms;3.6 G;canter;446 m/min;14 cm;4.24 m;S;2.8 º (R);1.4 º (B);1958.59;
3489;1830.26;500 ms;2.7 G;canter;414 m/min;8 cm;3.45 m;S;-0.4 º (L);-3 º (F);1273.46;
3490;1831.67;340 ms;2 G;canter;338 m/min;2 cm;1.91 m;S;-1.1 º (L);-6.2 º (F);487.07;
3491;1832.26;590 ms;3 G;canter;290 m/min;17 cm;2.85 m;S;3.2 º (R);1.5 º (B);841.39;
3492;1832.83;570 ms;3.2 G;canter;365 m/min;15 cm;3.47 m;R;6.3 º (R);1.8 º (B);1288.41;
3493;1833.34;510 ms;5.7 G;canter;393 m/min;14 cm;3.34 m;S;1.3 º (R);8.9 º (B);2165.54;
3494;1833.78;440 ms;4.8 G;canter;345 m/min;11 cm;2.53 m;S;-1.6 º (L);10 º (B);1256.1;
3495;1835.04;210 ms;1.3 G;canter;333 m/min;5 cm;1.17 m;L;-2.5 º (L);-20 º (F);395.88;
3496;1835.68;640 ms;1.9 G;canter;318 m/min;6 cm;3.39 m;R;9.9 º (R);2.6 º (B);1083.59;
3497;1836.16;480 ms;2.4 G;canter;445 m/min;3 cm;3.56 m;R;9.6 º (R);-4.1 º (F);1057.13;
3498;1836.61;450 ms;2.3 G;canter;504 m/min;6 cm;3.78 m;R;9.7 º (R);-6.7 º (F);928.26;
3499;1837.12;510 ms;3.5 G;canter;581 m/min;9 cm;4.94 m;R;12.9 º (R);-6.3 º (F);2165.75;
3500;1837.62;500 ms;3.6 G;canter;574 m/min;10 cm;4.78 m;R;14.3 º (R);-5.5 º (F);2156.92;
3501;1838.11;490 ms;4 G;canter;597 m/min;11 cm;4.88 m;R;17.9 º (R);-4.3 º (F);2229.96;
3502;1838.64;530 ms;5.3 G;canter;580 m/min;12 cm;5.12 m;R;15.7 º (R);-3.9 º (F);2385.66;
3503;1839.15;510 ms;4.1 G;canter;531 m/min;12 cm;4.51 m;R;9.9 º (R);-4.1 º (F);2138.07;
3504;1839.66;510 ms;5 G;canter;519 m/min;11 cm;4.41 m;R;15 º (R);-1.2 º (F);2449.21;
3505;1840.17;510 ms;3.8 G;canter;531 m/min;12 cm;4.51 m;R;12.8 º (R);-3.7 º (F);1769.43;
3506;1840.71;540 ms;4.9 G;canter;537 m/min;13 cm;4.83 m;R;4.7 º (R);-5 º (F);2711.68;
3507;1841.21;500 ms;4.6 G;canter;560 m/min;11 cm;4.67 m;S;4.4 º (R);-5 º (F);2088.35;
3508;1841.73;520 ms;5 G;canter;604 m/min;12 cm;5.24 m;R;7.6 º (R);-7 º (F);2622.52;
3509;1842.24;510 ms;4.5 G;canter;602 m/min;12 cm;5.12 m;R;9.1 º (R);-5.7 º (F);2743.08;
3510;1842.77;530 ms;4.7 G;canter;611 m/min;12 cm;5.39 m;R;12.6 º (R);-5.5 º (F);2763.71;
3511;1843.26;490 ms;4.8 G;canter;603 m/min;12 cm;4.93 m;R;11.4 º (R);-7.1 º (F);2493.37;
3512;1843.8;540 ms;3.3 G;canter;601 m/min;13 cm;5.41 m;R;7.4 º (R);-5.7 º (F);2625.54;
3513;1844.29;490 ms;4.6 G;canter;615 m/min;12 cm;5.02 m;R;8.5 º (R);-7.8 º (F);2458.03;
3514;1844.84;550 ms;5.4 G;canter;583 m/min;13 cm;5.34 m;R;11 º (R);-4.1 º (F);2326.97;
3515;1845.33;490 ms;4.9 G;canter;559 m/min;12 cm;4.57 m;R;9.9 º (R);-4.2 º (F);2358;
3516;1845.87;540 ms;4.5 G;canter;524 m/min;11 cm;4.72 m;R;8.8 º (R);-0.6 º (F);1910.08;
3517;1846.41;540 ms;5.2 G;canter;572 m/min;12 cm;5.15 m;R;8.6 º (R);-4.9 º (F);2947.47;
3518;1846.87;460 ms;3.2 G;canter;636 m/min;10 cm;4.87 m;R;8.7 º (R);-6.9 º (F);1454.11;
3519;1847.43;560 ms;5.1 G;canter;639 m/min;15 cm;5.96 m;R;12.2 º (R);-6.6 º (F);3406.47;
3520;1847.92;490 ms;4.7 G;canter;674 m/min;12 cm;5.5 m;R;10 º (R);-8.9 º (F);2481.57;
3521;1848.46;540 ms;5.1 G;canter;659 m/min;13 cm;5.93 m;R;8 º (R);-4.8 º (F);3559.68;
3522;1848.98;520 ms;4.6 G;canter;619 m/min;12 cm;5.36 m;R;8.3 º (R);-3.3 º (F);2885.21;
3523;1849.46;480 ms;4.3 G;canter;587 m/min;9 cm;4.69 m;R;11.9 º (R);-2.2 º (F);2419.84;
3524;1850.01;550 ms;4.6 G;canter;600 m/min;12 cm;5.5 m;R;13.8 º (R);-3.1 º (F);2642.87;
3525;1850.49;480 ms;5.5 G;canter;620 m/min;13 cm;4.96 m;R;12.8 º (R);-4.2 º (F);2877.38;
3526;1851.03;540 ms;4.3 G;canter;620 m/min;12 cm;5.58 m;R;12 º (R);-5.6 º (F);2573.43;
3527;1851.56;530 ms;5.2 G;canter;656 m/min;13 cm;5.8 m;R;15 º (R);-6.6 º (F);2972.52;
3528;1852.06;500 ms;5.4 G;canter;655 m/min;14 cm;5.46 m;R;13.8 º (R);-5.4 º (F);2979.53;
3529;1852.58;520 ms;4.8 G;canter;650 m/min;14 cm;5.63 m;R;15.6 º (R);-3.9 º (F);3055.88;
3530;1853.11;530 ms;4.9 G;canter;619 m/min;13 cm;5.47 m;R;18.9 º (R);-1.9 º (F);2994.36;
3531;1853.61;500 ms;4.3 G;canter;630 m/min;13 cm;5.25 m;R;18.6 º (R);-3.6 º (F);2936.24;
3532;1854.11;500 ms;4.3 G;canter;683 m/min;12 cm;5.69 m;R;15.3 º (R);-3.1 º (F);2363.14;
3533;1854.61;500 ms;4.4 G;canter;704 m/min;10 cm;5.87 m;R;14.2 º (R);-5.1 º (F);2407.79;
3534;1855.11;500 ms;4.5 G;canter;700 m/min;12 cm;5.83 m;R;11.5 º (R);-6.5 º (F);2651.79;
3535;1855.62;510 ms;5.4 G;canter;673 m/min;12 cm;5.72 m;R;12.3 º (R);-4.7 º (F);2913.86;
3536;1856.13;510 ms;5.8 G;canter;712 m/min;11 cm;6.06 m;R;14.2 º (R);-5.6 º (F);2730.2;
3537;1856.63;500 ms;5.1 G;canter;661 m/min;12 cm;5.51 m;R;15.7 º (R);-4.6 º (F);2901.65;
3538;1857.12;490 ms;4.1 G;canter;653 m/min;12 cm;5.34 m;R;11.2 º (R);-4.4 º (F);2687.3;
3539;1857.7;580 ms;5.2 G;canter;624 m/min;14 cm;6.03 m;R;10 º (R);-2.1 º (F);2860.18;
3540;1858.17;470 ms;4.8 G;canter;652 m/min;13 cm;5.11 m;R;14.4 º (R);-6.3 º (F);3125.29;
3541;1858.7;530 ms;5.6 G;canter;701 m/min;14 cm;6.2 m;R;17.1 º (R);-5.4 º (F);3180.08;
3542;1859.2;500 ms;6.2 G;canter;693 m/min;14 cm;5.78 m;R;17.2 º (R);-5.3 º (F);3472.45;
3543;1859.73;530 ms;4.7 G;canter;699 m/min;14 cm;6.17 m;R;17.9 º (R);-3.8 º (F);3112.63;
3544;1860.23;500 ms;5.6 G;canter;681 m/min;12 cm;5.68 m;R;18.2 º (R);-3.9 º (F);2902.62;
3545;1860.74;510 ms;4.8 G;canter;694 m/min;11 cm;5.9 m;R;14.6 º (R);-5.4 º (F);2902.35;
3546;1861.25;510 ms;6 G;canter;662 m/min;12 cm;5.63 m;R;13.8 º (R);-4.1 º (F);3164.51;
3547;1861.75;500 ms;5.6 G;canter;674 m/min;14 cm;5.61 m;R;11.5 º (R);-3.7 º (F);2957.27;
3548;1862.27;520 ms;5.9 G;canter;661 m/min;13 cm;5.73 m;R;11.4 º (R);-2.8 º (F);2969.17;
3549;1862.8;530 ms;5 G;canter;680 m/min;14 cm;6 m;R;11.8 º (R);-3.7 º (F);3692.17;
3550;1863.29;490 ms;5.8 G;canter;714 m/min;12 cm;5.83 m;R;12.7 º (R);-7.6 º (F);3146.5;
3551;1863.78;490 ms;4.4 G;canter;703 m/min;12 cm;5.74 m;R;13.3 º (R);-6.3 º (F);3494.95;
3552;1864.32;540 ms;5 G;canter;705 m/min;14 cm;6.35 m;R;13.4 º (R);-5 º (F);3400.41;
3553;1864.8;480 ms;5.6 G;canter;678 m/min;13 cm;5.43 m;R;13 º (R);-5.4 º (F);3102.52;
3554;1865.33;530 ms;4.3 G;canter;720 m/min;15 cm;6.36 m;R;15.1 º (R);-4.3 º (F);3658.66;
3555;1865.87;540 ms;4.9 G;canter;689 m/min;15 cm;6.2 m;R;12.4 º (R);-4.9 º (F);3060.49;
3556;1866.4;530 ms;5.7 G;canter;670 m/min;13 cm;5.92 m;R;11.6 º (R);-4.1 º (F);3899.08;
3557;1866.89;490 ms;4.1 G;canter;670 m/min;12 cm;5.47 m;R;12.4 º (R);-5.1 º (F);2621.62;
3558;1867.45;560 ms;4.6 G;canter;597 m/min;16 cm;5.58 m;R;14.5 º (R);-0.8 º (F);3784.66;
3559;1867.96;510 ms;4 G;canter;578 m/min;15 cm;4.91 m;R;14.3 º (R);-0.9 º (F);2470.82;
3560;1868.51;550 ms;3.4 G;canter;589 m/min;16 cm;5.4 m;R;17 º (R);-1.5 º (F);3101.46;
3561;1869.04;530 ms;4.4 G;canter;604 m/min;15 cm;5.34 m;R;18.8 º (R);-1.7 º (F);3314.1;
3562;1869.56;520 ms;3.9 G;canter;593 m/min;16 cm;5.14 m;R;22 º (R);-1.4 º (F);2189.36;
3563;1870.05;490 ms;4.6 G;canter;588 m/min;12 cm;4.8 m;R;18.6 º (R);-1.5 º (F);2359.01;
3564;1870.61;560 ms;3.4 G;canter;575 m/min;15 cm;5.37 m;R;13.3 º (R);-0.6 º (F);2867.49;
3565;1871.1;490 ms;4.5 G;canter;625 m/min;10 cm;5.1 m;R;5.8 º (R);-1.6 º (F);2380.03;
3566;1871.62;520 ms;4.6 G;canter;585 m/min;13 cm;5.07 m;R;4.7 º (R);-0.2 º (F);1992.13;
3567;1872.9;320 ms;8.4 G;canter;543 m/min;7 cm;2.9 m;R;6.7 º (R);-14.6 º (F);2344.78;
3568;1873.47;570 ms;3.2 G;canter;507 m/min;13 cm;4.81 m;R;6.9 º (R);-6.6 º (F);1722.77;
3569;1874.01;540 ms;5.2 G;canter;532 m/min;14 cm;4.79 m;S;3.5 º (R);-7.7 º (F);2506.71;
3570;1874.45;440 ms;4.1 G;canter;581 m/min;11 cm;4.26 m;L;-4.1 º (L);-7.7 º (F);1462.76;
3571;1875.07;620 ms;4.7 G;canter;572 m/min;18 cm;5.92 m;L;-7.1 º (L);-5.7 º (F);3768.45;
3572;1875.5;430 ms;3.2 G;canter;606 m/min;10 cm;4.34 m;L;-6.6 º (L);-9 º (F);1245.12;
3573;1876.1;600 ms;4.5 G;canter;545 m/min;18 cm;5.45 m;L;-3.2 º (L);-4.9 º (F);3981.96;
3574;1876.57;470 ms;3.8 G;canter;516 m/min;10 cm;4.04 m;S;-1.6 º (L);-3.8 º (F);1491.45;
3575;1877.22;650 ms;4.3 G;canter;489 m/min;22 cm;5.3 m;S;0.4 º (R);0.3 º (B);3628.33;
3576;1877.64;420 ms;3.1 G;canter;495 m/min;7 cm;3.46 m;R;8.1 º (R);-2.6 º (F);1152.96;
3577;1878.24;600 ms;6.1 G;canter;486 m/min;18 cm;4.86 m;S;-1.4 º (L);-2.7 º (F);3396.81;
3578;1878.78;540 ms;3.1 G;canter;479 m/min;16 cm;4.32 m;S;0.1 º (R);-1.4 º (F);1513.63;
3579;1879.37;590 ms;5.2 G;canter;463 m/min;18 cm;4.55 m;L;-7.6 º (L);-1.4 º (F);2101.34;
3580;1879.94;570 ms;4.4 G;canter;405 m/min;19 cm;3.85 m;L;-5.7 º (L);7.6 º (B);1714.68;
3581;1880.4;460 ms;2.1 G;canter;386 m/min;8 cm;2.96 m;S;-2.4 º (L);-0.1 º (F);818.32;
3582;1880.87;470 ms;2.8 G;canter;355 m/min;12 cm;2.78 m;S;-2 º (L);-2 º (F);1420.08;
3583;1882.22;290 ms;1.6 G;canter;486 m/min;10 cm;2.35 m;L;-6.1 º (L);-12.7 º (F);879.76;
3584;1882.71;490 ms;3.3 G;canter;444 m/min;9 cm;3.63 m;L;-6.4 º (L);-3.9 º (F);1488.57;
3585;1883.18;470 ms;3.3 G;canter;437 m/min;11 cm;3.42 m;S;-3.4 º (L);-6.3 º (F);1774.71;
3586;1884.47;260 ms;1.5 G;canter;539 m/min;9 cm;2.34 m;R;6.6 º (R);-16.7 º (F);776.2;
3587;1884.97;500 ms;4 G;canter;498 m/min;10 cm;4.15 m;S;-2.5 º (L);-5.7 º (F);2004.48;
3588;1885.49;520 ms;3.1 G;canter;555 m/min;9 cm;4.81 m;L;-5.8 º (L);-8 º (F);1531.18;
3589;1886.02;530 ms;2.8 G;canter;562 m/min;11 cm;4.97 m;L;-5.2 º (L);-9.3 º (F);2092.84;
3590;1886.53;510 ms;4.5 G;canter;643 m/min;10 cm;5.46 m;L;-2.8 º (L);-9.9 º (F);2449.87;
3591;1886.98;450 ms;3.8 G;canter;616 m/min;9 cm;4.62 m;S;-2.3 º (L);-9.9 º (F);2095.73;
3592;1887.52;540 ms;3.4 G;canter;648 m/min;11 cm;5.84 m;S;-2.4 º (L);-7.3 º (F);2787.72;
3593;1888.02;500 ms;5.9 G;canter;663 m/min;11 cm;5.53 m;L;-3 º (L);-9 º (F);2538.62;
3594;1888.49;470 ms;6.7 G;canter;699 m/min;10 cm;5.48 m;S;0.6 º (R);-9.3 º (F);2911.59;
3595;1889.03;540 ms;6 G;canter;665 m/min;10 cm;5.98 m;S;3.5 º (R);-5.5 º (F);2521.42;
3596;1889.51;480 ms;9.8 G;canter;674 m/min;11 cm;5.39 m;R;5 º (R);-6.9 º (F);3575.45;
3597;1890.01;500 ms;7.3 G;canter;661 m/min;10 cm;5.51 m;R;4.2 º (R);-7.8 º (F);3193.38;
3598;1890.51;500 ms;5.5 G;canter;704 m/min;10 cm;5.87 m;R;4.3 º (R);-7.9 º (F);3418.42;
3599;1891.02;510 ms;6.1 G;canter;677 m/min;11 cm;5.75 m;S;2.7 º (R);-5.4 º (F);3094.85;
3600;1891.55;530 ms;8.2 G;canter;738 m/min;11 cm;6.52 m;S;2.6 º (R);-7.6 º (F);3229.01;
3601;1892.01;460 ms;7.7 G;canter;705 m/min;8 cm;5.41 m;R;5.9 º (R);-8.8 º (F);2991.51;
3602;1892.51;500 ms;6.4 G;canter;723 m/min;10 cm;6.02 m;S;4.2 º (R);-9.6 º (F);3446.77;
3603;1893.03;520 ms;6.7 G;canter;700 m/min;11 cm;6.06 m;S;1.1 º (R);-6.6 º (F);3486.09;
3604;1893.55;520 ms;8.9 G;canter;734 m/min;11 cm;6.36 m;S;-1 º (L);-7.9 º (F);2851.1;
3605;1894.06;510 ms;9.7 G;canter;717 m/min;13 cm;6.1 m;S;2.6 º (R);-7.8 º (F);4369.42;
3606;1894.59;530 ms;7 G;canter;708 m/min;11 cm;6.25 m;S;0.2 º (R);-6.8 º (F);3567.84;
3607;1895.1;510 ms;7.9 G;canter;693 m/min;11 cm;5.89 m;S;-0.4 º (L);-6.6 º (F);3150.68;
