rider,horse,time,distance,gait,speed,length,max_height,hand,lateral_balance,longitudinal_balance,jump_id
Sofia Sjöborg,Targa D,264.54,2317.699999999999,canter,467,3.89,0.16,R,14.5,-2.2,NA
Sofia Sjöborg,Targa D,265.11999999999995,2322.209999999999,canter,466,4.51,0.19,R,11.8,-2,NA
Sofia Sjöborg,Targa D,265.66000000000014,2326.079999999999,canter,430,3.87,0.17,R,18.3,0.6,NA
Sofia Sjöborg,Targa D,266.2200000000001,2329.869999999999,canter,407,3.79,0.19,R,17.5,1.7,NA
Sofia Sjöborg,Targa D,266.6900000000001,2333.119999999999,canter,415,3.25,0.12,R,13.9,2.6,NA
Sofia Sjöborg,Targa D,267.16000000000014,2336.289999999999,canter,405,3.17,0.12,R,8.2,-0.3,NA
Sofia Sjöborg,Targa D,268.26084033613466,2342.8399999999992,Jump,357,6.55,1.67,NA,6.28,NA,14a
Sofia Sjöborg,Targa D,268.52000000000004,2344.709999999999,canter,432,1.87,0.12,L,-5.5,-16.5,NA
Sofia Sjöborg,Targa D,269.10999999999996,2348.7399999999993,canter,410,4.03,0.11,R,7.4,-4.9,NA
Sofia Sjöborg,Targa D,269.59,2352.6799999999994,canter,493,3.94,0.09,R,8.5,-9.6,NA
Sofia Sjöborg,Targa D,270.12999999999994,2356.9899999999993,canter,479,4.31,0.16,R,10.1,-4.9,NA
Sofia Sjöborg,Targa D,270.6900000000001,2361.5599999999995,canter,489,4.57,0.18,R,13,-7.3,NA
Sofia Sjöborg,Targa D,271.25000000000006,2366.0699999999997,canter,483,4.51,0.18,R,11,-7.1,NA
Sofia Sjöborg,Targa D,271.77000000000004,2370.1,canter,465,4.03,0.16,R,11.9,-5.4,NA
Sofia Sjöborg,Targa D,272.33,2374.27,canter,447,4.17,0.18,R,14.6,-3.4,NA
Sofia Sjöborg,Targa D,272.91000000000014,2378.47,canter,435,4.2,0.2,R,13.4,-3.6,NA
Sofia Sjöborg,Targa D,273.4700000000001,2382.33,canter,413,3.86,0.17,R,10.6,1.1,NA
Sofia Sjöborg,Targa D,273.8999999999999,2385.2,canter,400,2.87,0.1,R,8.5,5.2,NA
Sofia Sjöborg,Targa D,274.41000000000014,2388.46,canter,383,3.26,0.14,S,4.4,0,NA
Sofia Sjöborg,Targa D,275.4811538461541,2394.03,Jump,312,5.57,1.56,NA,8.79,NA,14b
Sofia Sjöborg,Targa D,275.76000000000005,2395.78,canter,375,1.75,0.03,L,-7.4,-16.4,NA
Sofia Sjöborg,Targa D,276.33,2399.44,canter,385,3.66,0.12,S,-1.1,4.3,NA
Sofia Sjöborg,Targa D,276.81,2402.46,canter,377,3.02,0.13,R,11.8,10.6,NA
Sofia Sjöborg,Targa D,277.37999999999994,2404.83,canter,250,2.37,0.22,R,11.8,12.9,NA
Sofia Sjöborg,Targa D,277.87999999999994,2405.8199999999997,canter,119,0.99,0.15,S,-4.6,5.3,NA
Sofia Sjöborg,Targa D,278.07,2406.1,canter,88,0.28,0.04,L,-5.4,-0.5,NA
Sofia Sjöborg,Targa D,278.87999999999994,2406.61,walk,38,0.51,0.04,L,-4.1,3.2,NA
Sofia Sjöborg,Targa D,279.31,2406.86,walk,35,0.25,0.02,S,-4.9,0.9,NA
Sofia Sjöborg,Targa D,279.91000000000014,2407.11,walk,25,0.25,0.02,R,5.7,-1.5,NA
Sofia Sjöborg,Targa D,280.78000000000003,2407.4700000000003,walk,25,0.36,0.04,R,3.3,-2.2,NA
Sofia Sjöborg,Targa D,281.4300000000001,2408.44,walk,89,0.97,0.04,R,2.6,-2.2,NA
Sofia Sjöborg,Targa D,282.53000000000003,2412.34,canter,213,3.9,0.07,S,3.6,-0.9,NA
Sofia Sjöborg,Targa D,283.07,2415.07,canter,303,2.73,0.09,S,2.2,-4.3,NA
Sofia Sjöborg,Targa D,283.66000000000014,2418.5,canter,349,3.43,0.13,R,4.4,-2,NA
Sofia Sjöborg,Targa D,284.16000000000014,2421.58,canter,369,3.08,0.11,S,3.8,-8.1,NA
Sofia Sjöborg,Targa D,284.77000000000004,2425.5,canter,386,3.92,0.17,R,9.4,-4.5,NA
Sofia Sjöborg,Targa D,285.3,2428.94,canter,389,3.44,0.14,R,12.4,-3.2,NA
Sofia Sjöborg,Targa D,285.86999999999995,2432.52,canter,377,3.58,0.19,R,16.1,-3.8,NA
Sofia Sjöborg,Targa D,286.4400000000001,2435.84,canter,350,3.32,0.18,R,15.5,-6.3,NA
Sofia Sjöborg,Targa D,286.9800000000001,2438.6200000000003,canter,309,2.78,0.19,R,15.5,-6.5,NA
Sofia Sjöborg,Targa D,287.57,2441.2000000000003,canter,262,2.58,0.19,R,19,-4.6,NA
Sofia Sjöborg,Targa D,288.10999999999996,2443.84,canter,293,2.64,0.15,R,18.8,-8,NA
Sofia Sjöborg,Targa D,288.7000000000001,2447.1400000000003,canter,335,3.3,0.16,R,13.6,-6,NA
Sofia Sjöborg,Targa D,289.25000000000006,2450.0200000000004,canter,314,2.88,0.16,R,10.8,-6,NA
Sofia Sjöborg,Targa D,289.82,2453.1300000000006,canter,327,3.11,0.16,R,7.2,-6.3,NA
Sofia Sjöborg,Targa D,290.34,2455.9700000000007,canter,328,2.84,0.16,R,6.6,-2.3,NA
Sofia Sjöborg,Targa D,290.88999999999993,2458.870000000001,canter,316,2.9,0.18,R,8.7,2.5,NA
Sofia Sjöborg,Targa D,291.4600000000001,2461.9900000000007,canter,329,3.12,0.16,S,5.6,6.4,NA
Sofia Sjöborg,Targa D,291.9600000000001,2464.8600000000006,canter,344,2.87,0.1,S,2.8,5.2,NA
Sofia Sjöborg,Targa D,292.4600000000001,2467.8800000000006,canter,362,3.02,0.09,S,1.7,-1.3,NA
Sofia Sjöborg,Targa D,293.58109589041106,2474.7000000000007,Jump,365,6.82,1.63,NA,6.19,NA,14c
Sofia Sjöborg,Targa D,293.84,2476.6700000000005,canter,455,1.97,0.11,R,5.7,-19.9,NA
Sofia Sjöborg,Targa D,294.4300000000001,2480.9700000000007,canter,438,4.3,0.14,S,-6.2,-2.2,NA
Sofia Sjöborg,Targa D,294.8999999999999,2484.4900000000007,canter,449,3.52,0.12,L,-11.8,-6.1,NA
Sofia Sjöborg,Targa D,295.4500000000001,2488.830000000001,canter,473,4.34,0.09,L,-7.1,-3.8,NA
Sofia Sjöborg,Targa D,295.9700000000001,2493.0100000000007,canter,482,4.18,0.1,L,-4.4,-5.1,NA
Sofia Sjöborg,Targa D,296.50000000000006,2497.4800000000005,canter,506,4.47,0.14,L,-3.7,-6.6,NA
Sofia Sjöborg,Targa D,297.04,2502.4800000000005,canter,556,5,0.14,S,-1.9,-8.2,NA
Sofia Sjöborg,Targa D,297.59999999999997,2507.5400000000004,canter,542,5.06,0.15,L,-2.4,-6.9,NA
Sofia Sjöborg,Targa D,298.12999999999994,2512.1200000000003,canter,518,4.58,0.13,L,-5.4,-5.5,NA
Sofia Sjöborg,Targa D,298.66000000000014,2516.78,canter,528,4.66,0.14,L,-6.2,-6.1,NA
Sofia Sjöborg,Targa D,299.2000000000001,2521.75,canter,553,4.97,0.15,L,-6.7,-6.6,NA
Sofia Sjöborg,Targa D,299.6900000000001,2526,canter,521,4.25,0.14,L,-7,-5.1,NA
Sofia Sjöborg,Targa D,300.26000000000005,2530.58,canter,482,4.58,0.12,L,-4.9,-2.9,NA
Sofia Sjöborg,Targa D,300.83,2534.94,canter,459,4.36,0.16,L,-4.7,-3.7,NA
Sofia Sjöborg,Targa D,301.37999999999994,2539.2200000000003,canter,467,4.28,0.14,L,-3.3,-5.5,NA
Sofia Sjöborg,Targa D,301.9400000000001,2543.9700000000003,canter,509,4.75,0.16,L,-5.5,-4,NA
Sofia Sjöborg,Targa D,302.4600000000001,2548.36,canter,507,4.39,0.13,L,-8.8,-2.6,NA
Sofia Sjöborg,Targa D,302.99000000000007,2552.9500000000003,canter,520,4.59,0.12,S,-5.3,-0.8,NA
Sofia Sjöborg,Targa D,303.4600000000001,2557.05,canter,523,4.1,0.1,S,-2.3,-1.9,NA
Sofia Sjöborg,Targa D,303.9400000000001,2561.2400000000002,canter,524,4.19,0.14,S,-1,-2.3,NA
Sofia Sjöborg,Targa D,305.04,2570.15,Jump,486,8.91,1.7,NA,-5.4,NA,15
Sofia Sjöborg,Targa D,305.26000000000005,2572.25,canter,573,2.1,0.1,S,0,-20.7,NA
Sofia Sjöborg,Targa D,305.84999999999997,2577.92,canter,576,5.67,0.11,S,2.1,-5.1,NA
Sofia Sjöborg,Targa D,306.34999999999997,2582.91,canter,599,4.99,0.09,S,2.8,-6.4,NA
Sofia Sjöborg,Targa D,306.87999999999994,2588.0099999999998,canter,577,5.1,0.14,S,1.4,-7.8,NA
Sofia Sjöborg,Targa D,307.4500000000001,2593.58,canter,586,5.57,0.13,S,-0.3,-6.9,NA
Sofia Sjöborg,Targa D,307.9400000000001,2598.24,canter,570,4.66,0.14,S,0.5,-5.8,NA
Sofia Sjöborg,Targa D,308.50000000000006,2603.6,canter,574,5.36,0.14,S,0.6,-5.9,NA
Sofia Sjöborg,Targa D,309.05,2608.65,canter,551,5.05,0.14,S,-1,-6.6,NA
Sofia Sjöborg,Targa D,309.62999999999994,2613.96,canter,549,5.31,0.17,S,1.6,-1,NA
Sofia Sjöborg,Targa D,310.1900000000001,2618.51,canter,487,4.55,0.16,R,9,-3,NA
Sofia Sjöborg,Targa D,310.7000000000001,2622.46,canter,464,3.95,0.14,R,10.4,-3.8,NA
Sofia Sjöborg,Targa D,311.29,2627.15,canter,477,4.69,0.21,R,3.6,-1.9,NA
Sofia Sjöborg,Targa D,311.85999999999996,2631.2400000000002,canter,430,4.09,0.2,R,5.2,-2.1,NA
Sofia Sjöborg,Targa D,312.38999999999993,2634.9,canter,415,3.66,0.14,R,10.6,1,NA
Sofia Sjöborg,Targa D,312.91000000000014,2638.54,canter,420,3.64,0.16,R,12.7,4.9,NA
Sofia Sjöborg,Targa D,313.4600000000001,2642.39,canter,420,3.85,0.13,R,11.2,2.4,NA
Sofia Sjöborg,Targa D,313.88999999999993,2645.56,canter,442,3.17,0.1,R,7.9,-4.3,NA
Sofia Sjöborg,Targa D,315.01860759493667,2652.99,Jump,395,7.43,1.7,NA,4.52,NA,16
Sofia Sjöborg,Targa D,315.27000000000004,2654.99,canter,481,2,0.07,L,-4.6,-16.4,NA
Sofia Sjöborg,Targa D,315.8,2659.2299999999996,canter,480,4.24,0.08,S,-0.5,-2.6,NA
Sofia Sjöborg,Targa D,316.32,2663.7299999999996,canter,519,4.5,0.09,S,3.3,-5.6,NA
Sofia Sjöborg,Targa D,316.84999999999997,2668.8099999999995,canter,575,5.08,0.12,R,4.6,-8.8,NA
Sofia Sjöborg,Targa D,317.36999999999995,2674.1699999999996,canter,619,5.36,0.11,R,6.9,-8.2,NA
Sofia Sjöborg,Targa D,317.88999999999993,2679.47,canter,612,5.3,0.13,R,6.7,-7.7,NA
Sofia Sjöborg,Targa D,318.42000000000013,2684.89,canter,614,5.42,0.12,R,7.4,-6.6,NA
Sofia Sjöborg,Targa D,318.9400000000001,2690.0499999999997,canter,596,5.16,0.14,R,6.4,-5.6,NA
Sofia Sjöborg,Targa D,319.51000000000005,2695.7499999999995,canter,600,5.7,0.16,R,5.9,-5.6,NA
Sofia Sjöborg,Targa D,320.00000000000006,2700.9899999999993,canter,642,5.24,0.15,R,6.2,-8.2,NA
Sofia Sjöborg,Targa D,320.56,2706.4299999999994,canter,583,5.44,0.15,R,4,-3.2,NA
Sofia Sjöborg,Targa D,321.09999999999997,2711.4599999999996,canter,559,5.03,0.16,R,5.3,-5.1,NA
Sofia Sjöborg,Targa D,321.59,2716.2999999999997,canter,593,4.84,0.11,R,4.1,-6.6,NA
Sofia Sjöborg,Targa D,322.2000000000001,2721.5399999999995,canter,516,5.24,0.19,R,3,-3.8,NA
Sofia Sjöborg,Targa D,322.7100000000001,2725.8899999999994,canter,512,4.35,0.14,R,5.5,-3,NA
Sofia Sjöborg,Targa D,323.3,2730.9799999999996,canter,518,5.09,0.2,R,6.4,-3.5,NA
Sofia Sjöborg,Targa D,323.81,2735.9199999999996,canter,581,4.94,0.13,S,1.6,-11,NA
Sofia Sjöborg,Targa D,324.35999999999996,2741.0699999999997,canter,562,5.15,0.17,L,-4.2,-7.4,NA
Sofia Sjöborg,Targa D,324.88999999999993,2745.8399999999997,canter,540,4.77,0.13,L,-4.6,-5.7,NA
Sofia Sjöborg,Targa D,325.41000000000014,2750.35,canter,520,4.51,0.15,L,-3.1,-3.6,NA
Sofia Sjöborg,Targa D,325.91000000000014,2754.18,canter,460,3.83,0.09,S,4.9,-0.4,NA
Sofia Sjöborg,Targa D,326.57,2759.33,canter,468,5.15,0.23,R,9.2,0.7,NA
Sofia Sjöborg,Targa D,327.01000000000005,2763.0299999999997,canter,505,3.7,0.14,R,8.8,-1.8,NA
Sofia Sjöborg,Targa D,327.60999999999996,2767.6099999999997,canter,458,4.58,0.2,S,3.4,0.9,NA
Sofia Sjöborg,Targa D,328.16000000000014,2771.4199999999996,canter,416,3.81,0.11,S,4,-2.9,NA
Sofia Sjöborg,Targa D,328.7100000000001,2775.5699999999997,canter,452,4.15,0.18,R,5.1,-8.8,NA
Sofia Sjöborg,Targa D,329.27000000000004,2779.99,canter,474,4.42,0.18,R,8.5,-8.6,NA
Sofia Sjöborg,Targa D,329.82,2784.5899999999997,canter,502,4.6,0.2,R,6.6,-3.7,NA
Sofia Sjöborg,Targa D,330.31,2788.6099999999997,canter,492,4.02,0.15,R,5.5,3.6,NA
Sofia Sjöborg,Targa D,331.408947368421,2795.5699999999997,Jump,380,6.96,1.51,NA,5.4,NA,17a
Sofia Sjöborg,Targa D,331.7200000000001,2797.9399999999996,canter,458,2.37,0.04,S,0.9,-24.4,NA
Sofia Sjöborg,Targa D,332.25000000000006,2801.7099999999996,canter,427,3.77,0.15,R,13.6,-4.5,NA
Sofia Sjöborg,Targa D,332.7300000000001,2805.2999999999997,canter,448,3.59,0.11,R,10.4,-3.9,NA
Sofia Sjöborg,Targa D,333.700802919708,2811.95,Jump,411,6.65,1.46,NA,8.07,NA,17b
Sofia Sjöborg,Targa D,334.07,2814.91,canter,480,2.96,0.04,S,-2.4,-17.3,NA
Sofia Sjöborg,Targa D,334.53000000000003,2818.56,canter,476,3.65,0.11,L,-6.3,-7.2,NA
Sofia Sjöborg,Targa D,335.08,2823.07,canter,492,4.51,0.09,L,-8.4,-2.6,NA
Sofia Sjöborg,Targa D,335.54,2827.32,canter,554,4.25,0.07,L,-6.6,-6.6,NA
Sofia Sjöborg,Targa D,336.07,2832.3900000000003,canter,574,5.07,0.09,L,-6,-6.5,NA
Sofia Sjöborg,Targa D,336.56,2837.28,canter,599,4.89,0.1,L,-3,-7.3,NA
Sofia Sjöborg,Targa D,337.09,2842.6000000000004,canter,602,5.32,0.1,S,-0.1,-4.3,NA
Sofia Sjöborg,Targa D,337.59999999999997,2848.1000000000004,canter,647,5.5,0.1,S,0.4,-6.7,NA
Sofia Sjöborg,Targa D,338.11999999999995,2853.4300000000003,canter,615,5.33,0.1,S,0,-5.1,NA
Sofia Sjöborg,Targa D,338.60999999999996,2858.92,canter,672,5.49,0.09,S,1.3,-7.5,NA
Sofia Sjöborg,Targa D,339.12999999999994,2864.4700000000003,canter,640,5.55,0.11,S,2,-5.1,NA
Sofia Sjöborg,Targa D,339.63999999999993,2869.9900000000002,canter,650,5.52,0.12,S,-0.7,-5.8,NA
Sofia Sjöborg,Targa D,340.1499999999999,2875.5000000000005,canter,648,5.51,0.11,S,0.6,-5.7,NA
Sofia Sjöborg,Targa D,340.67000000000013,2881.1400000000003,canter,651,5.64,0.11,S,1,-5.5,NA
Sofia Sjöborg,Targa D,341.1800000000001,2886.86,canter,673,5.72,0.11,S,0.7,-6.1,NA
Sofia Sjöborg,Targa D,341.7100000000001,2892.6600000000003,canter,657,5.8,0.12,S,0.9,-5,NA
Sofia Sjöborg,Targa D,342.2000000000001,2897.8700000000003,canter,638,5.21,0.11,S,0.2,-5.6,NA
Sofia Sjöborg,Targa D,342.7300000000001,2903.1800000000003,canter,601,5.31,0.12,S,1.2,-3,NA
Sofia Sjöborg,Targa D,343.25000000000006,2908.4800000000005,canter,612,5.3,0.11,S,-0.3,-4.6,NA
Sofia Sjöborg,Targa D,343.8,2914.0600000000004,canter,608,5.58,0.12,S,-1.2,-5.1,NA
Sofia Sjöborg,Targa D,344.3,2919.28,canter,627,5.22,0.11,S,1.9,-4.5,NA
Sofia Sjöborg,Targa D,344.8,2924.77,canter,659,5.49,0.1,S,-0.4,-7.2,NA
Sofia Sjöborg,Targa D,345.29,2929.92,canter,631,5.15,0.1,S,0.4,-6.4,NA
Sofia Sjöborg,Targa D,345.84999999999997,2935.81,canter,631,5.89,0.14,S,2.7,-4.7,NA
Sofia Sjöborg,Targa D,346.35999999999996,2941.12,canter,625,5.31,0.12,S,4.4,-5,NA
Sofia Sjöborg,Targa D,346.88999999999993,2946.5699999999997,canter,617,5.45,0.12,S,3.5,-4.1,NA
Sofia Sjöborg,Targa D,347.38999999999993,2951.9799999999996,canter,649,5.41,0.11,S,2.6,-6.3,NA
Sofia Sjöborg,Targa D,347.9400000000001,2957.6399999999994,canter,618,5.66,0.12,S,3.8,-4.9,NA
Sofia Sjöborg,Targa D,348.4700000000001,2963.2599999999993,canter,636,5.62,0.11,S,4.6,-6.8,NA
Sofia Sjöborg,Targa D,348.9600000000001,2968.5599999999995,canter,649,5.3,0.11,S,3.1,-7.2,NA
Sofia Sjöborg,Targa D,349.50000000000006,2974.0599999999995,canter,611,5.5,0.13,S,1.2,-5.3,NA
Sofia Sjöborg,Targa D,350.01000000000005,2979.5799999999995,canter,649,5.52,0.1,S,1.8,-6.6,NA
Sofia Sjöborg,Targa D,350.54,2984.9599999999996,canter,609,5.38,0.13,S,1.7,-4.2,NA
Sofia Sjöborg,Targa D,351.05,2990.0399999999995,canter,598,5.08,0.11,S,-1.8,-4.1,NA
Sofia Sjöborg,Targa D,351.59999999999997,2995.4899999999993,canter,594,5.45,0.11,L,-2.7,-3.2,NA
Sofia Sjöborg,Targa D,352.08,3000.2399999999993,canter,594,4.75,0.09,S,-2.9,-3.4,NA
Sofia Sjöborg,Targa D,352.62999999999994,3005.5999999999995,canter,584,5.36,0.14,S,-1.7,-3.8,NA
Sofia Sjöborg,Targa D,353.11999999999995,3010.1599999999994,canter,559,4.56,0.1,S,-1.5,-5.2,NA
Sofia Sjöborg,Targa D,353.66000000000014,3015.5099999999993,canter,594,5.35,0.12,S,-3.4,-4,NA
Sofia Sjöborg,Targa D,354.2200000000001,3021.0699999999993,canter,596,5.56,0.13,S,0.2,-4.7,NA
Sofia Sjöborg,Targa D,354.7300000000001,3025.919999999999,canter,570,4.85,0.12,S,3.2,-4.9,NA
Sofia Sjöborg,Targa D,355.28000000000003,3030.889999999999,canter,542,4.97,0.14,S,-0.1,-1.9,NA
Sofia Sjöborg,Targa D,355.82,3035.849999999999,canter,552,4.96,0.14,S,-1.4,-4,NA
Sofia Sjöborg,Targa D,356.35999999999996,3040.639999999999,canter,532,4.79,0.11,S,1.2,-5.3,NA
Sofia Sjöborg,Targa D,356.9300000000001,3045.649999999999,canter,527,5.01,0.15,S,-0.9,-4.3,NA
Sofia Sjöborg,Targa D,357.4400000000001,3050.0099999999993,canter,513,4.36,0.09,S,-1,-4,NA
Sofia Sjöborg,Targa D,358.01000000000005,3054.9299999999994,canter,518,4.92,0.16,S,-0.4,-3.4,NA
Sofia Sjöborg,Targa D,358.56,3059.149999999999,canter,460,4.22,0.14,S,0.9,-2.2,NA
Sofia Sjöborg,Targa D,359.10999999999996,3063.4899999999993,canter,473,4.34,0.11,S,-0.7,-5,NA
Sofia Sjöborg,Targa D,359.63999999999993,3067.689999999999,canter,475,4.2,0.14,S,-0.5,-5,NA
Sofia Sjöborg,Targa D,360.1900000000001,3071.659999999999,canter,433,3.97,0.15,S,-0.5,-3,NA
Sofia Sjöborg,Targa D,360.81,3075.6099999999988,canter,382,3.95,0.14,S,-0.1,-3.1,NA
Sofia Sjöborg,Targa D,361.34,3078.909999999999,canter,373,3.3,0.11,S,0.7,-7.5,NA
Sofia Sjöborg,Targa D,361.9600000000001,3083.029999999999,canter,398,4.12,0.19,S,2.8,-4.9,NA
Sofia Sjöborg,Targa D,362.53000000000003,3086.719999999999,canter,389,3.69,0.19,S,4.3,-2.9,NA
Sofia Sjöborg,Targa D,363.08,3090.199999999999,canter,379,3.48,0.16,S,-1.3,-3.3,NA
Sofia Sjöborg,Targa D,363.6499999999999,3093.119999999999,canter,308,2.92,0.14,S,1.2,8.4,NA
Sofia Sjöborg,Targa D,364.1499999999999,3095.709999999999,canter,311,2.59,0.1,S,1.1,-0.1,NA
Sofia Sjöborg,Targa D,364.63999999999993,3098.359999999999,canter,324,2.65,0.12,S,1.9,-6.2,NA
Sofia Sjöborg,Targa D,365.7005633802817,3103.379999999999,Jump,284,5.02,1.53,NA,0.04,NA,18a
Sofia Sjöborg,Targa D,366.03000000000003,3105.4699999999993,canter,380,2.09,0.06,R,3.9,-23.8,NA
Sofia Sjöborg,Targa D,366.57,3108.609999999999,canter,348,3.14,0.14,L,-4.2,-8.6,NA
Sofia Sjöborg,Targa D,367.2000000000001,3111.709999999999,canter,295,3.1,0.23,S,-1.5,-10.6,NA
Sofia Sjöborg,Targa D,367.7100000000001,3114.3399999999992,canter,309,2.63,0.09,S,-3.4,-15.1,NA
Sofia Sjöborg,Targa D,368.27000000000004,3117.1799999999994,canter,304,2.84,0.16,S,0.2,-4,NA
Sofia Sjöborg,Targa D,368.78000000000003,3119.899999999999,canter,319,2.72,0.09,S,0.3,-6.9,NA
Sofia Sjöborg,Targa D,369.97794520547956,3125.729999999999,Jump,292,5.83,1.45,NA,-1.21,NA,18b
Sofia Sjöborg,Targa D,370.4500000000001,3128.3199999999993,canter,330,2.59,0.04,S,1.8,-12.9,NA
Sofia Sjöborg,Targa D,370.91000000000014,3130.769999999999,canter,320,2.45,0.1,R,10.6,-5.7,NA
Sofia Sjöborg,Targa D,371.52000000000004,3134.209999999999,canter,339,3.44,0.17,R,11.2,-2.7,NA
Sofia Sjöborg,Targa D,372.00000000000006,3137.359999999999,canter,393,3.15,0.16,R,6,-1.1,NA
Sofia Sjöborg,Targa D,373.0315789473685,3143.2399999999993,Jump,342,5.88,1.58,NA,7.74,NA,18c
Sofia Sjöborg,Targa D,373.34,3145.2599999999993,canter,391,2.02,0.13,S,2.6,-22.6,NA
Sofia Sjöborg,Targa D,374.09,3149.899999999999,canter,371,4.64,0.11,S,-3.6,7.8,NA
Sofia Sjöborg,Targa D,374.9800000000001,3155.689999999999,canter,391,5.79,0.04,S,1.5,1,NA
Sofia Sjöborg,Targa D,375.4700000000001,3159.3399999999992,canter,447,3.65,0.07,S,3.5,-1.9,NA
Sofia Sjöborg,Targa D,375.9800000000001,3163.269999999999,canter,462,3.93,0.09,R,3.2,1.7,NA
Sofia Sjöborg,Targa D,376.49000000000007,3167.039999999999,canter,443,3.77,0.12,R,4.6,1.6,NA
Sofia Sjöborg,Targa D,377.59999999999997,3175.449999999999,canter,455,8.41,0.28,S,-1.6,-3.3,NA
Sofia Sjöborg,Targa D,378.1499999999999,3179.389999999999,canter,430,3.94,0.16,S,3.7,3.5,NA
Sofia Sjöborg,Targa D,378.59,3182.8799999999987,canter,475,3.49,0.04,R,7.2,4.2,NA
Sofia Sjöborg,Targa D,379.00000000000006,3186.259999999999,canter,495,3.38,0.03,R,10.4,-0.4,NA
Sofia Sjöborg,Targa D,379.57,3190.6299999999987,canter,460,4.37,0.07,R,11.4,3.8,NA
Sofia Sjöborg,Targa D,380.09999999999997,3194.569999999999,canter,446,3.94,0.07,R,7.7,3.7,NA
Sofia Sjöborg,Targa D,380.57,3198.259999999999,canter,472,3.69,0.06,S,1.2,2.6,NA
Sofia Sjöborg,Targa D,381.09,3202.1699999999987,canter,451,3.91,0.05,R,3.5,4.9,NA
Sofia Sjöborg,Targa D,381.57,3205.8499999999985,canter,460,3.68,0.04,S,-0.2,4.5,NA
Sofia Sjöborg,Targa D,382.05,3209.6499999999987,canter,475,3.8,0.05,S,-1.6,3.2,NA
Sofia Sjöborg,Targa D,382.57,3213.659999999999,canter,462,4.01,0.05,S,0.1,3.4,NA
Sofia Sjöborg,Targa D,383.10999999999996,3217.6099999999988,canter,439,3.95,0.06,S,2.2,2.7,NA
Sofia Sjöborg,Targa D,383.59,3221.489999999999,canter,485,3.88,0.07,S,1.1,-3.4,NA
Sofia Sjöborg,Targa D,384.17000000000013,3225.9199999999987,canter,458,4.43,0.15,S,0.3,-0.9,NA
Sofia Sjöborg,Targa D,384.6900000000001,3229.7299999999987,canter,440,3.81,0.15,S,-1.3,-2.7,NA
Sofia Sjöborg,Targa D,385.31,3233.8999999999987,canter,403,4.17,0.22,S,-1.9,-3.1,NA
Sofia Sjöborg,Targa D,385.82,3237.2099999999987,canter,389,3.31,0.12,L,-5.9,-6.7,NA
Sofia Sjöborg,Targa D,386.36999999999995,3240.8299999999986,canter,394,3.62,0.13,S,-0.1,-9.9,NA
Sofia Sjöborg,Targa D,386.9400000000001,3244.8199999999983,canter,420,3.99,0.14,S,3.1,-10,NA
Sofia Sjöborg,Targa D,387.4500000000001,3248.6799999999985,canter,454,3.86,0.11,S,1.6,-9.4,NA
Sofia Sjöborg,Targa D,388.03000000000003,3252.6699999999983,canter,412,3.99,0.16,S,2.1,-6.6,NA
Sofia Sjöborg,Targa D,388.53000000000003,3255.769999999998,canter,372,3.1,0.11,R,5.2,-5.2,NA
Sofia Sjöborg,Targa D,389.08,3259.579999999998,canter,416,3.81,0.15,S,3.6,-7.2,NA
Sofia Sjöborg,Targa D,389.59999999999997,3263.219999999998,canter,420,3.64,0.14,S,2.2,-7.9,NA
Sofia Sjöborg,Targa D,390.1800000000001,3267.079999999998,canter,399,3.86,0.14,S,1.9,-8.1,NA
Sofia Sjöborg,Targa D,390.6800000000001,3270.449999999998,canter,405,3.37,0.12,S,2.9,-8,NA
Sofia Sjöborg,Targa D,391.27000000000004,3274.549999999998,canter,417,4.1,0.19,S,0.4,-9,NA
Sofia Sjöborg,Targa D,391.82,3278.719999999998,canter,455,4.17,0.11,S,0.6,-11.7,NA
Sofia Sjöborg,Targa D,392.38999999999993,3283.069999999998,canter,457,4.35,0.2,S,-1,-14,NA
Sofia Sjöborg,Targa D,392.9800000000001,3287.509999999998,canter,451,4.44,0.19,L,-3.1,-13.6,NA
Sofia Sjöborg,Targa D,393.4800000000001,3291.179999999998,canter,440,3.67,0.12,L,-4.1,-14.1,NA
Sofia Sjöborg,Targa D,394.05,3295.249999999998,canter,429,4.07,0.2,S,-3.9,-9.6,NA
Sofia Sjöborg,Targa D,394.59999999999997,3299.0899999999983,canter,419,3.84,0.17,S,-1.2,-10.1,NA
Sofia Sjöborg,Targa D,395.16000000000014,3303.249999999998,canter,446,4.16,0.17,S,-0.2,-12.3,NA
Sofia Sjöborg,Targa D,395.7000000000001,3307.209999999998,canter,440,3.96,0.17,S,3.3,-12.3,NA
Sofia Sjöborg,Targa D,396.25000000000006,3311.179999999998,canter,433,3.97,0.11,S,1,-11.2,NA
Sofia Sjöborg,Targa D,396.84,3315.869999999998,canter,477,4.69,0.19,S,0.6,-12.9,NA
Sofia Sjöborg,Targa D,397.41000000000014,3320.369999999998,canter,473,4.5,0.18,S,1.3,-15,NA
Sofia Sjöborg,Targa D,397.9399999999999,3324.489999999998,canter,466,4.12,0.16,S,0.1,-13.9,NA
Sofia Sjöborg,Targa D,398.51000000000005,3329.149999999998,canter,491,4.66,0.18,S,0.2,-15.3,NA
Sofia Sjöborg,Targa D,398.99000000000007,3332.8899999999976,canter,468,3.74,0.14,L,-6.2,-13,NA
